car_id,part,current_km,km_diff,days_diff,needs_change
14,wire_set,78111,11844,160,0
21,timing_chain,112974,25881,426,0
22,fuel_filter,68094,10757,194,0
33,spark_plugs,195106,31890,294,1
29,timing_chain,90499,27388,218,0
1,belts_kit,46556,1385,5,0
40,brake_fluid_r,100093,10654,48,0
50,battery,180494,31388,353,0
27,timing_chain,74028,131015,1458,1
32,timing_chain,149249,47950,1696,1
21,air_filter,112974,11740,171,1
5,brake_fluid_p,107225,47990,853,1
41,spark_plugs,53106,15405,434,1
21,brake_pads,112974,16233,143,0
26,spark_plugs,137216,29483,180,1
34,spark_plugs,89905,27710,152,0
14,brake_fluid_r,78111,76058,860,1
18,belts_kit,60062,101397,1058,1
49,belts_kit,69800,38548,338,1
35,spark_plugs,166942,64560,405,1
14,timing_chain,78111,38321,433,0
3,air_filter,119199,4768,15,0
26,battery,137216,130834,1149,1
6,brake_fluid_p,166938,54879,486,1
26,belts_kit,137216,25565,163,0
33,brake_pads,195106,27443,387,1
32,brake_pads,149249,82583,403,1
28,timing_chain,86528,13068,559,0
8,brake_pads,146737,13112,173,0
48,wire_set,122846,98744,811,1
50,brake_fluid_r,180494,11948,87,0
22,tire,68094,11468,103,0
27,belts_kit,74028,37390,133,1
33,fuel_filter,195106,41999,894,1
28,timing_chain,86528,32821,393,0
6,spark_plugs,166938,8825,118,0
14,timing_chain,78111,95053,1643,1
14,battery,78111,54044,525,1
47,spark_plugs,144874,86264,612,1
46,tire,43860,114245,556,1
40,tire,100093,94235,988,1
19,air_filter,150739,17165,178,1
30,brake_fluid_p,134022,78176,679,1
50,belts_kit,180494,10064,138,0
33,belts_kit,195106,17999,235,0
10,tire,197159,21703,579,1
47,fuel_filter,144874,54078,678,1
13,spark_plugs,87164,59774,654,1
10,fuel_filter,197159,1728,38,0
49,brake_fluid_r,69800,24000,177,0
24,air_filter,94669,23449,302,1
16,belts_kit,194937,27983,273,0
46,battery,43860,55398,439,1
32,timing_chain,149249,194434,928,1
45,belts_kit,92432,6340,24,0
8,battery,146737,41102,148,0
47,fuel_filter,144874,6467,28,0
31,belts_kit,45372,48225,498,1
8,battery,146737,88667,1651,1
36,brake_fluid_p,68059,16774,89,0
20,brake_pads,92952,10417,176,0
45,brake_fluid_p,92432,8746,62,0
29,battery,90499,57041,509,1
40,tire,100093,69462,1209,1
6,brake_fluid_p,166938,23100,152,0
1,timing_chain,46556,49587,510,0
50,spark_plugs,180494,14709,150,0
14,tire,78111,40143,301,1
47,belts_kit,144874,9422,28,0
10,air_filter,197159,33206,375,1
35,battery,166942,105544,1710,1
37,brake_fluid_p,108132,7945,74,0
49,belts_kit,69800,22203,165,0
32,fuel_filter,149249,11955,264,0
22,spark_plugs,68094,30558,379,1
43,spark_plugs,151363,15236,101,0
8,wire_set,146737,29013,671,1
4,air_filter,121125,6060,41,0
21,fuel_filter,112974,10609,83,0
21,fuel_filter,112974,11424,188,0
10,spark_plugs,197159,27397,101,0
9,timing_chain,115402,109652,1419,1
46,battery,43860,57693,828,1
10,air_filter,197159,6992,88,0
26,brake_pads,137216,67417,466,1
2,fuel_filter,112695,13513,438,1
2,air_filter,112695,13479,70,0
16,air_filter,194937,13695,191,1
5,air_filter,107225,5598,76,0
26,fuel_filter,137216,17936,107,0
42,brake_fluid_r,129900,1573,6,0
48,wire_set,122846,97923,1136,1
14,wire_set,78111,173035,494,1
32,brake_fluid_r,149249,12876,101,0
12,wire_set,152020,26114,138,0
46,brake_pads,43860,48319,800,1
41,wire_set,53106,23279,270,0
35,fuel_filter,166942,55418,888,1
13,air_filter,87164,47541,332,1
42,timing_chain,129900,141072,1333,1
47,tire,144874,13285,227,0
37,tire,108132,18517,280,0
46,brake_pads,43860,82401,375,1
42,air_filter,129900,4167,22,0
34,timing_chain,89905,63640,345,1
34,brake_pads,89905,9912,182,0
46,air_filter,43860,29687,439,1
32,brake_fluid_r,149249,16225,333,1
4,brake_fluid_r,121125,18197,300,0
18,brake_pads,60062,11110,190,0
25,air_filter,115678,47107,102,1
21,wire_set,112974,13022,105,0
21,wire_set,112974,32890,271,0
19,brake_fluid_p,150739,20501,169,0
47,belts_kit,144874,82230,912,1
4,belts_kit,121125,23915,272,0
9,tire,115402,17816,459,1
31,brake_fluid_r,45372,81383,774,1
48,fuel_filter,122846,9869,248,0
35,brake_pads,166942,23160,190,1
13,air_filter,87164,4902,33,0
44,air_filter,109334,3168,40,0
36,brake_pads,68059,55112,794,1
50,brake_fluid_p,180494,8812,193,0
22,brake_pads,68094,23933,363,1
35,tire,166942,44434,468,1
23,air_filter,187811,7751,155,1
20,tire,92952,110265,1285,1
15,battery,118715,112755,1208,1
8,timing_chain,146737,118564,1298,1
8,spark_plugs,146737,81783,595,1
38,battery,130862,47123,1444,1
40,wire_set,100093,39549,455,0
1,brake_fluid_r,46556,17565,157,0
30,wire_set,134022,160172,623,1
34,air_filter,89905,11424,24,0
20,battery,92952,27415,214,0
38,battery,130862,38192,967,1
47,spark_plugs,144874,62427,257,1
10,belts_kit,197159,18248,558,1
18,wire_set,60062,12925,531,1
33,belts_kit,195106,47380,365,1
22,battery,68094,29611,805,1
12,belts_kit,152020,30199,602,1
10,air_filter,197159,5207,34,0
26,air_filter,137216,808,22,0
2,belts_kit,112695,61397,1044,1
31,fuel_filter,45372,41864,597,1
33,tire,195106,79056,735,1
14,wire_set,78111,45386,529,1
27,brake_fluid_p,74028,83560,688,1
8,belts_kit,146737,20188,263,0
48,fuel_filter,122846,22584,996,1
31,tire,45372,33604,257,0
35,timing_chain,166942,28617,656,1
33,brake_pads,195106,15423,313,1
3,fuel_filter,119199,11173,378,1
50,battery,180494,3418,8,0
5,battery,107225,30351,339,0
45,spark_plugs,92432,33751,201,1
24,air_filter,94669,48110,145,1
28,wire_set,86528,33053,1459,1
21,fuel_filter,112974,5542,70,0
34,wire_set,89905,7801,17,0
8,wire_set,146737,33973,530,1
10,wire_set,197159,18084,106,0
44,tire,109334,31701,191,0
44,brake_pads,109334,8710,50,0
23,air_filter,187811,17063,131,1
10,fuel_filter,197159,19348,113,1
33,tire,195106,36489,336,1
18,belts_kit,60062,16603,820,1
46,tire,43860,82208,900,1
4,tire,121125,43588,445,1
27,fuel_filter,74028,22913,93,1
14,timing_chain,78111,27750,670,1
18,spark_plugs,60062,9017,96,0
11,tire,94719,19199,111,0
26,brake_fluid_r,137216,32603,160,1
4,spark_plugs,121125,61898,372,1
38,tire,130862,45678,1655,1
2,tire,112695,99735,1345,1
7,battery,190447,20702,942,1
35,timing_chain,166942,51552,333,1
12,brake_pads,152020,20433,773,1
9,timing_chain,115402,40819,599,1
10,brake_fluid_r,197159,20836,96,0
48,air_filter,122846,10250,224,1
15,spark_plugs,118715,6720,104,0
40,spark_plugs,100093,15888,117,0
23,spark_plugs,187811,73279,629,1
28,brake_fluid_p,86528,22805,619,1
7,spark_plugs,190447,8221,248,0
11,brake_pads,94719,1588,5,0
1,timing_chain,46556,110374,1237,1
3,battery,119199,168690,690,1
23,air_filter,187811,3527,14,0
48,tire,122846,28183,633,1
19,brake_fluid_r,150739,2259,3,0
36,spark_plugs,68059,19111,130,0
49,battery,69800,22325,242,0
13,brake_fluid_p,87164,59209,800,1
20,wire_set,92952,50811,666,1
1,tire,46556,110570,1060,1
49,battery,69800,19457,336,0
42,belts_kit,129900,30557,221,0
42,belts_kit,129900,80653,836,1
8,belts_kit,146737,39489,126,1
9,battery,115402,17055,375,0
48,tire,122846,83585,1125,1
10,brake_fluid_p,197159,80087,873,1
27,timing_chain,74028,35359,264,0
37,fuel_filter,108132,5828,17,0
24,spark_plugs,94669,53698,501,1
46,timing_chain,43860,46809,414,0
50,timing_chain,180494,40175,694,1
42,fuel_filter,129900,20729,313,1
46,brake_pads,43860,24898,298,1
4,fuel_filter,121125,7591,45,0
39,spark_plugs,177599,11140,216,0
44,spark_plugs,109334,34433,163,1
46,brake_fluid_r,43860,35135,283,1
6,timing_chain,166938,19464,195,0
23,brake_fluid_r,187811,18090,130,0
47,air_filter,144874,8493,571,1
39,air_filter,177599,14310,257,1
10,wire_set,197159,46723,248,0
38,spark_plugs,130862,8230,186,0
48,brake_fluid_p,122846,58221,587,1
24,brake_fluid_p,94669,70096,768,1
36,timing_chain,68059,8424,5,0
3,brake_fluid_p,119199,15895,134,0
33,brake_fluid_p,195106,10015,112,0
14,brake_fluid_p,78111,10209,135,0
31,brake_fluid_p,45372,2194,32,0
36,brake_pads,68059,25189,227,1
28,brake_fluid_p,86528,22534,591,1
41,wire_set,53106,137318,755,1
19,battery,150739,587,35,0
45,wire_set,92432,119263,1264,1
29,brake_fluid_r,90499,25939,257,1
31,brake_fluid_r,45372,79360,236,1
13,brake_fluid_r,87164,11527,138,0
17,timing_chain,133800,56197,531,1
35,fuel_filter,166942,2299,42,0
35,belts_kit,166942,38169,338,1
29,fuel_filter,90499,16469,149,0
18,brake_fluid_p,60062,18453,61,0
38,belts_kit,130862,22076,274,0
34,air_filter,89905,49802,218,1
34,brake_fluid_p,89905,60260,904,1
36,brake_fluid_r,68059,21179,195,0
35,spark_plugs,166942,11157,133,0
7,brake_fluid_r,190447,16344,383,1
31,timing_chain,45372,52832,340,1
46,wire_set,43860,21427,628,1
2,belts_kit,112695,102628,1342,1
39,belts_kit,177599,100328,930,1
30,belts_kit,134022,99662,736,1
36,wire_set,68059,114686,1220,1
28,belts_kit,86528,74112,1364,1
9,timing_chain,115402,44453,1189,1
17,spark_plugs,133800,30570,320,1
10,brake_pads,197159,10243,66,0
33,spark_plugs,195106,12251,126,0
50,air_filter,180494,13513,133,0
22,spark_plugs,68094,3336,33,0
47,wire_set,144874,33121,486,1
25,wire_set,115678,11148,99,0
4,tire,121125,27798,326,0
24,fuel_filter,94669,8058,209,0
4,battery,121125,142089,1076,1
9,brake_fluid_r,115402,14075,266,0
33,brake_pads,195106,27946,382,1
42,battery,129900,27137,257,0
48,brake_pads,122846,25217,660,1
34,tire,89905,46172,195,1
42,wire_set,129900,41483,427,0
22,brake_pads,68094,15263,91,0
19,spark_plugs,150739,30008,226,1
8,timing_chain,146737,163699,1545,1
50,air_filter,180494,13884,109,0
27,belts_kit,74028,24680,120,0
1,belts_kit,46556,60863,821,1
38,tire,130862,13946,366,0
29,brake_fluid_r,90499,34373,395,1
24,battery,94669,3534,30,0
42,brake_fluid_r,129900,13712,327,1
45,battery,92432,108639,1508,1
33,spark_plugs,195106,32139,241,1
29,timing_chain,90499,18701,263,0
30,air_filter,134022,6428,3,0
19,battery,150739,33899,613,1
19,tire,150739,76205,1252,1
27,timing_chain,74028,61871,322,1
23,battery,187811,16374,298,0
24,battery,94669,17548,388,0
10,belts_kit,197159,33548,172,0
31,spark_plugs,45372,4174,34,0
12,brake_fluid_p,152020,12070,120,0
26,battery,137216,26633,151,0
23,spark_plugs,187811,7313,49,0
5,brake_fluid_r,107225,14295,121,0
10,tire,197159,23055,81,0
13,brake_pads,87164,10987,448,1
5,timing_chain,107225,93652,1364,1
21,brake_fluid_p,112974,26849,322,1
13,wire_set,87164,11730,59,0
27,timing_chain,74028,38694,230,0
49,brake_fluid_r,69800,17096,411,1
20,wire_set,92952,16477,197,0
32,battery,149249,43298,800,1
41,timing_chain,53106,69168,11507,1
22,brake_fluid_r,68094,24975,263,1
37,fuel_filter,108132,6540,82,0
20,battery,92952,22014,329,0
41,spark_plugs,53106,2633,27,0
31,spark_plugs,45372,10521,74,0
13,fuel_filter,87164,18243,187,0
22,spark_plugs,68094,23712,366,1
28,timing_chain,86528,43693,1097,1
10,air_filter,197159,23113,327,1
22,battery,68094,35149,515,0
38,brake_pads,130862,1489,35,0
36,brake_pads,68059,7306,101,0
14,air_filter,78111,10537,130,0
19,wire_set,150739,10346,79,0
24,belts_kit,94669,70622,836,1
25,brake_pads,115678,28917,395,1
22,belts_kit,68094,27064,230,0
11,brake_fluid_p,94719,28023,118,1
50,wire_set,180494,29380,260,0
27,brake_fluid_r,74028,16207,330,1
1,timing_chain,46556,156585,1408,1
29,brake_fluid_r,90499,77608,751,1
14,brake_fluid_p,78111,11153,168,0
44,wire_set,109334,26891,517,1
9,timing_chain,115402,51749,1014,1
39,belts_kit,177599,26237,739,1
48,brake_fluid_p,122846,34176,636,1
30,spark_plugs,134022,15838,85,0
34,belts_kit,89905,29287,152,0
26,brake_fluid_r,137216,8475,57,0
49,spark_plugs,69800,95885,184,1
27,brake_fluid_r,74028,24968,118,0
36,brake_pads,68059,24950,410,1
4,fuel_filter,121125,5676,25,0
20,belts_kit,92952,45279,349,1
44,tire,109334,23710,117,0
44,brake_fluid_p,109334,13641,39,0
41,brake_fluid_r,53106,14045,387,1
17,brake_fluid_r,133800,81837,507,1
12,brake_fluid_p,152020,67673,550,1
37,brake_fluid_r,108132,18155,270,0
35,brake_fluid_r,166942,13232,97,0
49,brake_fluid_r,69800,80028,772,1
30,belts_kit,134022,827,20,0
20,brake_pads,92952,8450,58,0
50,tire,180494,1132,9,0
44,belts_kit,109334,33703,220,0
24,brake_pads,94669,66583,240,1
14,battery,78111,77586,1059,1
4,wire_set,121125,98902,781,1
17,timing_chain,133800,124370,1006,1
38,air_filter,130862,16919,377,1
21,battery,112974,58960,598,1
23,timing_chain,187811,21487,83,0
17,brake_fluid_p,133800,3603,32,0
3,wire_set,119199,113871,1251,1
45,timing_chain,92432,70403,491,1
21,timing_chain,112974,12956,74,0
10,brake_pads,197159,25963,127,1
38,brake_pads,130862,19186,809,1
21,brake_fluid_p,112974,3234,29,0
20,wire_set,92952,11024,101,0
19,fuel_filter,150739,9982,116,0
16,wire_set,194937,27248,362,0
44,belts_kit,109334,16016,70,0
43,brake_fluid_r,151363,12179,431,1
3,brake_fluid_r,119199,19046,203,0
8,timing_chain,146737,60556,241,1
45,belts_kit,92432,66440,885,1
12,battery,152020,18544,421,0
28,spark_plugs,86528,23877,571,1
9,timing_chain,115402,51255,1409,1
26,tire,137216,77086,1255,1
30,tire,134022,63192,1311,1
2,spark_plugs,112695,14896,55,0
7,brake_pads,190447,49023,762,1
1,brake_fluid_r,46556,72293,703,1
42,wire_set,129900,18888,232,0
5,tire,107225,83849,308,1
1,air_filter,46556,5347,27,0
10,timing_chain,197159,154574,955,1
26,timing_chain,137216,43174,236,0
11,brake_fluid_r,94719,77743,374,1
26,battery,137216,36653,214,0
3,air_filter,119199,32741,314,1
12,brake_fluid_r,152020,20445,461,1
29,belts_kit,90499,33892,481,1
38,fuel_filter,130862,10158,302,1
24,battery,94669,42105,307,0
36,air_filter,68059,12211,109,0
35,brake_fluid_r,166942,27012,376,1
26,brake_fluid_r,137216,15072,98,0
17,belts_kit,133800,68351,1295,1
49,brake_fluid_r,69800,19855,176,0
24,wire_set,94669,20753,696,1
28,brake_fluid_p,86528,17715,191,0
44,fuel_filter,109334,1063,25,0
14,battery,78111,102737,1402,1
35,fuel_filter,166942,48675,801,1
39,air_filter,177599,6834,164,1
47,tire,144874,43650,3367,1
24,belts_kit,94669,22993,352,0
20,fuel_filter,92952,63224,281,1
36,spark_plugs,68059,8066,77,0
18,belts_kit,60062,2071,29,0
28,spark_plugs,86528,47867,481,1
49,brake_fluid_p,69800,59591,614,1
25,fuel_filter,115678,43702,616,1
41,spark_plugs,53106,45298,750,1
15,spark_plugs,118715,10956,118,0
43,wire_set,151363,56519,218,1
22,spark_plugs,68094,7307,56,0
12,brake_fluid_r,152020,4023,41,0
46,brake_fluid_p,43860,45506,657,1
3,belts_kit,119199,93977,777,1
1,belts_kit,46556,76967,1164,1
17,wire_set,133800,30987,278,0
33,brake_fluid_p,195106,27025,218,1
36,brake_fluid_r,68059,1779,27,0
2,fuel_filter,112695,45264,552,1
13,belts_kit,87164,15162,157,0
20,air_filter,92952,9625,208,1
46,wire_set,43860,3728,17,0
45,brake_fluid_p,92432,24000,120,0
21,brake_fluid_p,112974,90262,316,1
31,belts_kit,45372,47578,528,1
44,tire,109334,89074,715,1
34,belts_kit,89905,24386,700,1
45,timing_chain,92432,59672,333,1
28,brake_fluid_r,86528,9496,321,1
10,spark_plugs,197159,1758,9,0
17,timing_chain,133800,25778,203,0
4,battery,121125,40237,398,0
33,spark_plugs,195106,27859,197,0
22,spark_plugs,68094,16056,143,0
42,brake_fluid_p,129900,14518,88,0
6,timing_chain,166938,111742,1198,1
1,brake_fluid_r,46556,60642,676,1
7,tire,190447,3318,35,0
4,air_filter,121125,7729,70,0
28,fuel_filter,86528,8778,162,0
13,brake_fluid_p,87164,17807,130,0
21,timing_chain,112974,106591,1229,1
37,tire,108132,33974,285,0
42,wire_set,129900,109224,1241,1
29,brake_fluid_p,90499,6508,112,0
43,wire_set,151363,166544,809,1
23,brake_fluid_p,187811,20844,341,1
23,fuel_filter,187811,49631,703,1
23,brake_fluid_r,187811,60916,774,1
18,air_filter,60062,9993,41,0
20,belts_kit,92952,32545,267,0
44,spark_plugs,109334,34780,182,1
32,spark_plugs,149249,77181,774,1
24,fuel_filter,94669,12084,93,0
6,timing_chain,166938,57663,550,1
40,brake_fluid_p,100093,2639,26,0
32,fuel_filter,149249,8498,316,1
42,tire,129900,13368,155,0
20,timing_chain,92952,35770,321,0
7,wire_set,190447,15785,356,0
42,fuel_filter,129900,41027,183,1
7,timing_chain,190447,23148,787,1
44,timing_chain,109334,33790,394,0
19,brake_pads,150739,22202,159,1
33,battery,195106,29089,190,0
3,tire,119199,127925,734,1
18,fuel_filter,60062,11161,466,1
30,spark_plugs,134022,76344,583,1
9,battery,115402,23719,435,0
49,air_filter,69800,2090,41,0
8,air_filter,146737,10454,216,1
20,tire,92952,17028,662,1
41,belts_kit,53106,14763,325,0
39,fuel_filter,177599,23808,792,1
42,brake_fluid_p,129900,9675,100,0
39,brake_pads,177599,27951,938,1
44,tire,109334,60755,1151,1
26,air_filter,137216,9677,58,0
42,brake_fluid_r,129900,10346,65,0
31,battery,45372,34733,805,1
36,air_filter,68059,8599,175,1
29,belts_kit,90499,131422,860,1
35,battery,166942,58163,665,1
2,timing_chain,112695,130859,1709,1
22,brake_pads,68094,10597,387,1
22,brake_fluid_r,68094,16852,120,0
32,spark_plugs,149249,16879,201,0
44,timing_chain,109334,6183,17,0
43,wire_set,151363,19901,111,0
44,belts_kit,109334,61483,882,1
14,wire_set,78111,55941,503,1
21,spark_plugs,112974,97303,561,1
25,brake_fluid_p,115678,18378,422,1
14,battery,78111,147961,391,1
14,tire,78111,20509,292,0
22,tire,68094,11061,152,0
22,fuel_filter,68094,13938,444,1
40,fuel_filter,100093,5656,70,0
13,timing_chain,87164,18226,187,0
33,brake_pads,195106,63144,238,1
34,spark_plugs,89905,11559,206,0
29,brake_pads,90499,50926,710,1
19,brake_fluid_r,150739,76525,610,1
31,wire_set,45372,43881,611,1
4,tire,121125,101115,1101,1
3,battery,119199,76541,1439,1
11,battery,94719,30459,162,0
20,brake_fluid_r,92952,66883,197,1
44,wire_set,109334,22564,546,1
40,timing_chain,100093,47523,417,0
8,spark_plugs,146737,15203,151,0
22,wire_set,68094,56221,769,1
7,brake_fluid_r,190447,76278,523,1
3,tire,119199,26256,319,0
16,air_filter,194937,24430,317,1
35,timing_chain,166942,7514,4,0
21,brake_fluid_p,112974,12840,188,0
19,spark_plugs,150739,50755,605,1
8,timing_chain,146737,30319,2318,1
47,brake_pads,144874,24681,94,1
21,brake_pads,112974,21142,289,1
42,brake_fluid_p,129900,12092,136,0
28,spark_plugs,86528,33452,1499,1
46,tire,43860,26253,684,1
15,wire_set,118715,21959,138,0
17,brake_fluid_r,133800,15323,446,1
28,brake_fluid_r,86528,19297,418,1
21,battery,112974,20206,269,0
5,air_filter,107225,38087,400,1
4,battery,121125,94647,1784,1
46,battery,43860,129894,1343,1
22,fuel_filter,68094,9194,441,1
17,tire,133800,22915,538,1
46,wire_set,43860,24309,172,0
40,tire,100093,28065,229,0
42,brake_pads,129900,57924,905,1
3,spark_plugs,119199,13827,386,1
22,wire_set,68094,132949,994,1
32,brake_fluid_r,149249,29784,1037,1
19,brake_pads,150739,9086,85,0
47,air_filter,144874,6037,1000,1
8,belts_kit,146737,2717,37,0
29,spark_plugs,90499,24884,276,0
1,brake_pads,46556,62831,514,1
20,fuel_filter,92952,18837,177,0
19,tire,150739,43937,637,1
3,air_filter,119199,8385,67,0
46,spark_plugs,43860,2975,14,0
16,brake_fluid_p,194937,61642,758,1
30,brake_fluid_p,134022,17645,110,0
10,fuel_filter,197159,9727,72,0
45,air_filter,92432,37329,399,1
26,battery,137216,20433,617,1
38,battery,130862,18918,933,1
42,air_filter,129900,12905,166,1
28,fuel_filter,86528,8421,228,0
6,tire,166938,26729,312,0
28,air_filter,86528,4643,66,0
45,air_filter,92432,612,30,0
46,brake_fluid_p,43860,102933,705,1
12,brake_pads,152020,8699,172,0
7,tire,190447,86101,882,1
31,tire,45372,3735,37,0
4,tire,121125,27845,192,0
29,fuel_filter,90499,8912,140,0
28,wire_set,86528,103072,600,1
14,fuel_filter,78111,7614,99,0
5,spark_plugs,107225,14614,214,0
28,timing_chain,86528,51351,898,1
34,timing_chain,89905,154699,1589,1
37,spark_plugs,108132,20829,467,1
14,brake_pads,78111,54915,569,1
36,air_filter,68059,4035,60,0
45,belts_kit,92432,25425,142,0
34,battery,89905,44878,229,0
13,wire_set,87164,17836,126,0
36,timing_chain,68059,127969,537,1
13,brake_pads,87164,8303,108,0
49,battery,69800,10163,72,0
43,brake_pads,151363,29233,194,1
33,tire,195106,69345,927,1
30,spark_plugs,134022,28381,117,0
42,brake_fluid_p,129900,6433,67,0
19,timing_chain,150739,100252,1194,1
49,brake_fluid_p,69800,8085,125,0
22,spark_plugs,68094,25465,208,0
2,spark_plugs,112695,77166,879,1
10,battery,197159,37665,146,0
9,fuel_filter,115402,5900,210,0
46,tire,43860,41231,387,1
16,fuel_filter,194937,13167,123,0
13,battery,87164,51465,816,1
6,fuel_filter,166938,11495,213,0
43,tire,151363,27283,515,1
20,timing_chain,92952,42902,362,0
31,air_filter,45372,7533,204,1
20,belts_kit,92952,12550,118,0
14,tire,78111,38406,342,1
9,brake_fluid_p,115402,48211,673,1
5,battery,107225,31821,504,0
49,spark_plugs,69800,20824,285,0
38,fuel_filter,130862,5659,164,0
47,brake_fluid_p,144874,15347,751,1
43,timing_chain,151363,61546,246,1
36,fuel_filter,68059,10097,126,0
42,battery,129900,34631,277,0
37,tire,108132,96198,322,1
8,battery,146737,44620,138,0
42,fuel_filter,129900,36708,748,1
23,air_filter,187811,5205,6,0
30,timing_chain,134022,61089,347,1
19,timing_chain,150739,44022,305,0
35,belts_kit,166942,135850,864,1
32,brake_pads,149249,29079,1018,1
19,belts_kit,150739,23388,270,0
12,brake_fluid_p,152020,2052,34,0
14,air_filter,78111,10099,159,1
44,tire,109334,26166,102,0
6,wire_set,166938,1566,29,0
17,brake_fluid_p,133800,15404,143,0
5,wire_set,107225,19063,232,0
46,wire_set,43860,147623,1044,1
19,timing_chain,150739,52188,884,1
14,brake_fluid_r,78111,26146,243,1
38,air_filter,130862,8994,97,0
24,spark_plugs,94669,2354,20,0
33,wire_set,195106,123258,759,1
16,fuel_filter,194937,8087,88,0
13,brake_pads,87164,28085,209,1
27,wire_set,74028,16103,290,0
30,brake_pads,134022,11751,216,0
12,brake_fluid_r,152020,25131,571,1
16,brake_fluid_r,194937,60324,627,1
34,belts_kit,89905,4021,39,0
34,fuel_filter,89905,17862,128,0
26,brake_pads,137216,50240,683,1
10,battery,197159,170855,1276,1
44,fuel_filter,109334,12641,33,0
8,fuel_filter,146737,30154,614,1
12,brake_fluid_r,152020,13630,512,1
33,brake_fluid_r,195106,26463,270,1
30,fuel_filter,134022,63578,473,1
22,brake_pads,68094,3254,15,0
11,fuel_filter,94719,11391,369,1
27,tire,74028,41282,268,1
12,brake_fluid_r,152020,5880,259,0
33,brake_fluid_p,195106,13705,110,0
37,brake_fluid_r,108132,55902,560,1
30,wire_set,134022,56009,328,1
45,timing_chain,92432,30880,170,0
32,belts_kit,149249,97490,818,1
2,brake_pads,112695,15190,203,0
36,spark_plugs,68059,30755,240,1
28,brake_fluid_p,86528,11539,302,0
8,brake_fluid_r,146737,10912,73,0
19,tire,150739,42506,321,1
26,belts_kit,137216,27658,124,0
44,belts_kit,109334,11799,94,0
42,spark_plugs,129900,35680,259,1
4,wire_set,121125,21100,208,0
49,tire,69800,88816,1023,1
45,spark_plugs,92432,10017,112,0
14,brake_fluid_p,78111,91754,467,1
46,wire_set,43860,20623,287,0
6,fuel_filter,166938,12914,157,0
40,battery,100093,2080,11,0
30,brake_fluid_r,134022,14304,83,0
24,belts_kit,94669,47047,409,1
38,brake_pads,130862,25738,1260,1
35,fuel_filter,166942,6956,64,0
39,brake_fluid_p,177599,31773,712,1
42,tire,129900,41546,561,1
46,brake_fluid_p,43860,10918,85,0
22,brake_fluid_p,68094,90222,369,1
16,brake_pads,194937,10914,198,0
41,brake_fluid_r,53106,19263,47,0
12,air_filter,152020,17169,397,1
28,fuel_filter,86528,7570,93,0
30,brake_fluid_p,134022,14781,468,1
26,brake_pads,137216,28630,141,1
35,fuel_filter,166942,41510,595,1
7,wire_set,190447,4357,45,0
29,timing_chain,90499,71358,1074,1
34,tire,89905,107316,860,1
8,spark_plugs,146737,15253,167,0
5,wire_set,107225,76123,1057,1
32,spark_plugs,149249,11242,198,0
16,timing_chain,194937,200028,573,1
9,brake_fluid_r,115402,15867,373,1
33,air_filter,195106,7750,191,1
40,fuel_filter,100093,15235,172,0
7,timing_chain,190447,34361,383,0
2,brake_pads,112695,72735,252,1
5,fuel_filter,107225,22272,250,1
31,wire_set,45372,31738,293,0
17,brake_fluid_r,133800,61702,711,1
50,air_filter,180494,50489,204,1
42,brake_pads,129900,15307,410,1
29,belts_kit,90499,30727,381,0
47,brake_fluid_r,144874,13309,308,1
21,fuel_filter,112974,13933,349,1
8,brake_pads,146737,11224,794,1
26,battery,137216,49761,224,1
40,wire_set,100093,47679,629,1
34,belts_kit,89905,43649,204,1
42,brake_fluid_r,129900,2025,17,0
25,brake_pads,115678,13553,100,0
44,wire_set,109334,4564,26,0
11,battery,94719,49630,216,1
40,timing_chain,100093,44148,471,0
35,battery,166942,137676,1390,1
28,battery,86528,16545,278,0
41,brake_fluid_r,53106,13211,304,1
16,battery,194937,15111,274,0
25,battery,115678,23843,182,0
38,fuel_filter,130862,61652,447,1
47,battery,144874,49407,184,1
17,air_filter,133800,4614,32,0
9,air_filter,115402,15650,389,1
36,brake_fluid_p,68059,10303,145,0
9,brake_fluid_r,115402,9484,327,1
46,brake_pads,43860,13724,112,0
4,brake_fluid_r,121125,68809,884,1
29,brake_fluid_p,90499,11288,110,0
31,belts_kit,45372,8804,98,0
14,brake_fluid_p,78111,32856,541,1
11,spark_plugs,94719,12855,468,1
29,air_filter,90499,3901,70,0
17,battery,133800,32472,273,0
25,air_filter,115678,10351,193,1
38,spark_plugs,130862,32342,824,1
33,belts_kit,195106,12232,73,0
47,battery,144874,23074,1145,1
21,wire_set,112974,137514,788,1
45,battery,92432,14931,60,0
49,belts_kit,69800,562,11,0
17,spark_plugs,133800,75631,828,1
25,spark_plugs,115678,26313,383,1
23,timing_chain,187811,39592,241,0
30,wire_set,134022,32379,156,0
48,belts_kit,122846,24073,677,1
31,timing_chain,45372,43884,405,0
22,brake_fluid_r,68094,14480,343,1
32,timing_chain,149249,150220,1377,1
48,brake_fluid_p,122846,28041,705,1
41,spark_plugs,53106,80339,573,1
34,battery,89905,36547,167,0
28,belts_kit,86528,28311,1061,1
36,wire_set,68059,9679,153,0
17,belts_kit,133800,29643,232,0
43,timing_chain,151363,40171,217,0
32,brake_fluid_r,149249,8523,194,0
23,fuel_filter,187811,8314,317,1
6,brake_fluid_p,166938,28125,221,1
15,brake_fluid_r,118715,15782,154,0
41,belts_kit,53106,22648,1268,1
