car_id,part,current_km,km_diff,days_diff,needs_change,last_change_km
29,brake_pads,56651,18016,233,0,38635.0
37,air_filter,152566,7158,122,0,145408.0
27,air_filter,128593,12184,127,1,116409.0
35,air_filter,145707,4681,186,0,141026.0
32,air_filter,39625,8400,364,1,31225.0
3,fuel_filter,156369,14832,391,1,141537.0
13,air_filter,67581,2868,95,0,64713.0
1,battery,63557,43743,72,1,
7,spark_plugs,67039,27030,579,0,40009.0
18,air_filter,87635,7538,62,0,80097.0
11,spark_plugs,114158,15160,421,0,98998.0
48,fuel_filter,117034,26598,317,1,90436.0
46,battery,143025,0,577,0,143025.0
27,oil,75048,3570,157,0,71478.0
1,spark_plugs,147596,2187,470,0,145409.0
33,spark_plugs,67279,11832,226,1,55447.0
2,tires,134440,49252,1261,0,85188.0
15,brake_pads,144044,22710,648,1,121334.0
33,fuel_filter,102617,13568,438,1,89049.0
41,tires,62273,31118,1,0,31155.0
4,oil,109585,4919,187,1,104666.0
29,battery,114585,56323,1775,1,58262.0
48,tires,170494,69136,1551,1,101358.0
42,oil,132938,3972,47,0,128966.0
32,spark_plugs,147326,48361,389,1,98965.0
29,oil,18759,4773,62,0,13986.0
18,battery,60723,40259,1338,1,20464.0
34,fuel_filter,119757,12874,245,1,106883.0
49,fuel_filter,90426,15811,87,1,
16,fuel_filter,57691,18143,145,0,39548.0
4,battery,53720,34661,622,0,19059.0
50,fuel_filter,76640,1417,352,0,
33,brake_fluid_p,195106,89491,727,1,
3,oil,139636,5054,97,1,134582.0
31,tires,91809,34356,1374,0,57453.0
5,battery,171085,42497,150,0,128588.0
36,battery,28210,49071,662,1,-20861.0
36,air_filter,138057,9880,398,1,128177.0
12,fuel_filter,116172,16582,404,1,99590.0
44,oil,103712,8995,17,1,94717.0
8,tires,94176,38272,218,0,55904.0
26,battery,156557,42115,1478,1,114442.0
34,tires,134606,52862,318,1,
10,air_filter,109241,3133,33,0,106108.0
35,brake_pads,136649,10601,425,0,126048.0
7,tires,99905,64221,1183,1,35684.0
13,air_filter,87164,8943,154,1,
38,battery,48616,55095,439,1,-6479.0
9,air_filter,148304,3637,6,0,
38,tires,168822,50919,1294,1,117903.0
7,air_filter,55090,12704,204,1,42386.0
40,fuel_filter,100093,5106,22,0,
4,brake_pads,129138,11467,692,0,117671.0
12,oil,131396,4777,30,0,126619.0
23,air_filter,134169,6154,358,1,128015.0
30,brake_pads,79854,5373,1,0,74481.0
27,spark_plugs,90095,62934,445,1,27161.0
1,spark_plugs,46556,18623,236,0,
11,air_filter,84162,7603,210,1,76559.0
39,spark_plugs,100397,15409,373,0,84988.0
39,oil,67499,1036,171,0,66463.0
18,battery,54276,34364,760,0,19912.0
15,brake_pads,124555,30644,237,1,93911.0
12,fuel_filter,136427,17424,266,1,119003.0
46,spark_plugs,100277,12256,333,0,88021.0
15,spark_plugs,84760,16431,439,0,68329.0
8,spark_plugs,62767,14199,379,0,48568.0
3,battery,101712,31703,28,0,70009.0
9,brake_pads,194114,33935,305,1,160179.0
8,spark_plugs,110943,5292,264,0,105651.0
2,spark_plugs,101276,32138,1103,1,69138.0
13,oil,96982,2937,60,1,94045.0
18,tires,102338,42768,403,0,59570.0
28,tires,152190,49682,41,0,102508.0
47,air_filter,152196,3345,131,0,148851.0
33,tires,64515,41870,965,0,22645.0
19,spark_plugs,94043,14661,144,0,79382.0
7,oil,112514,6952,66,1,105562.0
2,air_filter,91989,8405,432,1,83584.0
9,fuel_filter,53386,18191,259,1,35195.0
23,tires,61096,34524,763,1,26572.0
35,spark_plugs,156727,23060,853,1,133667.0
28,fuel_filter,165180,339,243,0,164841.0
30,fuel_filter,82637,0,198,0,82637.0
41,oil,78607,8830,38,1,69777.0
47,fuel_filter,122123,12270,179,0,109853.0
26,air_filter,125287,483,275,0,
49,fuel_filter,93526,863,272,0,92663.0
2,air_filter,101046,1836,143,1,99210.0
19,brake_pads,39386,12939,299,1,26447.0
11,fuel_filter,113310,22276,345,1,
46,brake_pads,130053,18188,206,0,111865.0
9,tires,154738,31765,1804,0,122973.0
47,oil,93445,5330,133,0,88115.0
23,brake_pads,137075,19053,228,0,118022.0
19,fuel_filter,76034,18575,643,1,57459.0
44,tires,110692,3026,1608,0,107666.0
49,battery,143963,15591,644,0,128372.0
16,spark_plugs,5000,19228,136,0,-14228.0
23,tires,85966,43747,1069,0,42219.0
3,air_filter,119199,5665,69,0,
15,tires,58313,35959,1509,0,22354.0
21,brake_pads,119144,6103,334,0,113041.0
10,oil,112090,3831,84,0,108259.0
8,battery,117842,31551,766,0,86291.0
40,brake_pads,53034,18246,672,1,34788.0
32,air_filter,101904,9800,268,1,92104.0
29,spark_plugs,95431,77283,618,1,18148.0
17,tires,156903,59679,644,0,97224.0
7,battery,118238,30197,477,0,88041.0
25,air_filter,51631,6355,416,1,45276.0
38,brake_pads,130862,67005,270,1,
18,oil,86667,3232,103,0,83435.0
29,fuel_filter,145277,3877,370,0,141400.0
16,air_filter,77008,2608,262,0,
47,spark_plugs,51934,19000,893,0,32934.0
49,brake_pads,26925,10804,360,0,16121.0
1,air_filter,137732,5708,238,0,132024.0
9,fuel_filter,82109,11084,132,0,71025.0
37,oil,75479,1841,85,0,73638.0
49,battery,98716,52558,577,1,46158.0
2,battery,152522,54327,666,1,98195.0
16,spark_plugs,78265,23339,855,1,54926.0
26,brake_pads,141787,22045,353,0,119742.0
20,fuel_filter,81240,7375,261,0,73865.0
44,spark_plugs,109334,16912,298,1,
37,oil,84691,2749,110,0,81942.0
49,fuel_filter,79943,4294,75,0,75649.0
46,fuel_filter,73062,19271,374,1,53791.0
32,brake_pads,189648,10950,176,0,178698.0
48,air_filter,129401,12705,200,1,
24,fuel_filter,120511,13120,810,1,107391.0
24,battery,95274,39044,79,0,56230.0
10,oil,97961,3916,79,0,94045.0
11,air_filter,117681,5338,114,0,112343.0
44,fuel_filter,154691,15297,274,0,139394.0
45,tires,157964,50937,966,0,107027.0
38,oil,100974,10740,47,1,90234.0
20,brake_pads,151910,17239,268,0,134671.0
8,oil,66879,3200,86,0,63679.0
24,brake_pads,100987,28461,233,0,72526.0
27,spark_plugs,74773,14013,22,0,60760.0
23,oil,99505,6271,365,1,
33,tires,112435,67341,1087,1,45094.0
27,battery,44705,12807,583,0,31898.0
31,fuel_filter,62746,13107,222,1,49639.0
9,battery,127588,22220,533,0,105368.0
47,fuel_filter,140266,7759,478,0,132507.0
29,brake_pads,162568,19098,438,0,143470.0
11,air_filter,134323,6816,185,0,127507.0
1,battery,150157,21901,256,0,128256.0
26,fuel_filter,77754,15484,114,0,62270.0
42,brake_pads,115375,36040,250,1,79335.0
2,fuel_filter,132609,32773,329,0,99836.0
20,fuel_filter,123091,8858,321,1,114233.0
16,fuel_filter,115726,4344,208,0,111382.0
36,oil,112343,9478,1,1,102865.0
19,oil,104500,1021,70,0,103479.0
5,tires,77648,17338,1107,0,60310.0
15,spark_plugs,90542,10504,634,0,80038.0
13,air_filter,51167,3949,229,0,47218.0
36,tires,56069,95864,364,1,-39795.0
30,brake_pads,80863,6963,185,0,73900.0
36,air_filter,125085,3269,176,0,121816.0
49,tires,168174,24549,1483,0,143625.0
3,tires,16432,142643,269,1,-126211.0
26,oil,131825,5658,55,0,126167.0
19,air_filter,141983,0,241,0,141983.0
18,spark_plugs,133237,14883,1068,0,118354.0
32,brake_pads,106870,11277,816,0,95593.0
8,battery,141024,58195,383,1,82829.0
50,brake_pads,76640,5244,374,0,
25,brake_pads,98375,18996,320,0,79379.0
49,air_filter,156361,6076,237,0,150285.0
21,air_filter,63767,9686,389,1,54081.0
23,air_filter,85215,5701,295,0,79514.0
48,spark_plugs,97049,14612,485,0,82437.0
45,oil,147635,2930,73,0,144705.0
6,fuel_filter,135993,12642,113,0,123351.0
31,fuel_filter,157122,16700,44,0,140422.0
2,air_filter,175136,5659,141,0,169477.0
31,oil,135162,3988,158,1,131174.0
37,oil,141002,2644,60,0,138358.0
4,brake_pads,123595,14785,227,0,108810.0
39,spark_plugs,89730,34239,351,0,55491.0
6,fuel_filter,217187,10065,239,0,207122.0
19,air_filter,135735,6529,148,1,129206.0
15,oil,127182,5871,73,1,121311.0
10,battery,99044,32827,445,0,66217.0
47,brake_pads,64601,21985,439,1,42616.0
22,fuel_filter,161479,17176,206,1,144303.0
25,air_filter,120130,0,155,0,120130.0
18,fuel_filter,152131,17987,227,1,134144.0
2,fuel_filter,109559,8198,93,0,101361.0
8,spark_plugs,60566,44178,28,1,
48,air_filter,129401,2188,223,0,
45,air_filter,125854,14338,399,0,111516.0
28,oil,154933,1936,78,0,152997.0
34,wire_set,89905,3323,45,0,
27,tires,116324,39540,1021,0,76784.0
3,tires,87195,63868,371,0,23327.0
45,air_filter,64163,8178,102,0,55985.0
9,air_filter,62027,5084,1,0,56943.0
4,spark_plugs,167784,29849,483,0,137935.0
35,oil,83852,3077,62,0,80775.0
30,tires,226789,1006,1104,0,225783.0
44,brake_pads,115028,13609,88,1,101419.0
40,spark_plugs,123723,6981,181,0,116742.0
1,fuel_filter,62835,6444,459,0,56391.0
7,spark_plugs,137017,18641,317,0,118376.0
22,battery,92854,59777,1168,1,33077.0
10,oil,96628,4862,180,1,91766.0
43,air_filter,91486,7714,244,1,83772.0
17,air_filter,68115,7082,75,0,61033.0
36,air_filter,63890,5666,194,0,58224.0
2,battery,106946,8580,1071,0,98366.0
33,brake_pads,55730,21899,365,1,33831.0
8,battery,85155,50581,1668,1,34574.0
3,oil,126229,859,116,0,125370.0
29,air_filter,104950,4994,195,0,99956.0
45,battery,62062,35454,99,0,
32,oil,116103,2584,47,1,113519.0
9,fuel_filter,106643,13152,5,0,93491.0
36,fuel_filter,100239,9444,286,0,90795.0
48,fuel_filter,82427,16398,83,0,66029.0
3,spark_plugs,154218,26587,378,0,127631.0
41,fuel_filter,126143,22694,255,1,103449.0
30,tires,109037,27697,1085,0,81340.0
43,battery,83074,99339,1693,0,-16265.0
1,oil,166620,2162,24,0,164458.0
46,air_filter,84973,6607,1,1,78366.0
27,battery,63726,59655,59,1,
47,spark_plugs,80484,31946,481,1,48538.0
12,tires,109906,53264,355,0,56642.0
41,air_filter,96254,20330,171,1,75924.0
8,spark_plugs,146737,15203,151,0,
50,fuel_filter,120902,0,854,0,120902.0
6,air_filter,105275,4687,253,0,100588.0
26,tires,145787,27898,1518,0,117889.0
1,oil,119803,4405,57,0,115398.0
33,battery,129734,13354,934,0,116380.0
12,oil,88668,5952,11,1,
12,air_filter,100044,9757,79,0,90287.0
14,oil,102976,4318,98,0,98658.0
35,brake_pads,97588,26428,671,0,71160.0
34,brake_fluid_r,89905,14031,103,0,
36,battery,126032,49588,393,1,
17,oil,115242,3468,50,0,111774.0
42,air_filter,129900,6212,75,0,
39,brake_pads,90224,41595,128,1,48629.0
12,spark_plugs,91756,28516,326,0,63240.0
4,air_filter,92613,7483,119,0,85130.0
39,tires,120022,29428,1673,0,90594.0
8,air_filter,88632,15760,26,1,72872.0
31,air_filter,132289,19679,234,1,112610.0
30,tires,139342,21724,983,0,117618.0
41,brake_pads,53106,54893,556,1,
48,oil,149513,9873,44,1,139640.0
29,fuel_filter,79240,12128,408,0,67112.0
28,battery,84637,71147,345,1,13490.0
18,brake_pads,156789,31405,189,1,125384.0
9,battery,172388,102489,797,1,69899.0
38,fuel_filter,81419,20677,96,1,
24,battery,211773,50588,453,0,161185.0
43,oil,61505,5735,61,1,55770.0
8,battery,86852,12655,741,0,74197.0
38,spark_plugs,128136,25342,1,1,102794.0
14,battery,150944,52402,819,1,98542.0
47,tires,102254,34763,1314,0,67491.0
6,battery,192898,21696,507,0,171202.0
46,battery,92555,30185,614,1,62370.0
15,tires,115019,55074,763,0,59945.0
2,fuel_filter,113684,4044,295,0,109640.0
15,fuel_filter,141094,14824,242,0,126270.0
31,tires,135689,121812,189,1,13877.0
41,fuel_filter,124552,8329,557,0,116223.0
42,air_filter,90709,3309,474,0,87400.0
30,fuel_filter,154320,16365,311,1,137955.0
3,oil,89413,2426,48,0,86987.0
32,brake_pads,123033,17351,362,0,105682.0
48,fuel_filter,122846,9869,248,0,
9,fuel_filter,132526,8473,170,0,124053.0
28,tires,162672,60409,562,0,102263.0
33,fuel_filter,138066,8022,175,0,130044.0
22,tires,128798,87747,532,0,41051.0
18,brake_pads,18511,32033,579,1,-13522.0
44,fuel_filter,71807,8966,95,0,62841.0
27,air_filter,45346,1851,142,0,43495.0
5,brake_pads,152420,15755,225,1,136665.0
39,tires,114169,48175,1446,1,65994.0
29,spark_plugs,104930,20631,422,0,84299.0
19,brake_pads,52980,13866,303,0,39114.0
46,fuel_filter,74195,12321,509,1,61874.0
4,fuel_filter,174039,7943,193,0,166096.0
38,battery,81419,28327,13,0,
37,spark_plugs,69688,42690,392,1,26998.0
47,battery,155806,34475,288,0,121331.0
21,tires,132371,46149,1216,0,86222.0
37,brake_fluid_r,108132,55902,560,1,
12,fuel_filter,136084,10363,214,0,125721.0
47,fuel_filter,107178,12728,167,0,94450.0
26,oil,76671,2880,69,0,73791.0
39,tires,157499,58133,309,1,99366.0
25,battery,166486,30228,327,0,136258.0
21,air_filter,110511,3778,266,0,106733.0
44,spark_plugs,147990,71218,826,1,76772.0
45,oil,96514,5517,109,1,90997.0
37,spark_plugs,125170,8497,434,0,116673.0
35,air_filter,108537,6468,26,0,102069.0
28,oil,76118,1128,97,0,74990.0
5,air_filter,90369,5069,163,0,85300.0
38,air_filter,94971,11269,50,1,83702.0
37,brake_pads,67117,13961,294,1,53156.0
36,tires,22615,61507,1571,1,-38892.0
34,spark_plugs,136011,64221,658,1,71790.0
10,fuel_filter,130346,6703,49,0,123643.0
31,fuel_filter,152698,11447,547,1,141251.0
23,tires,135643,49521,613,0,86122.0
49,spark_plugs,87144,67848,163,1,19296.0
13,fuel_filter,193620,13709,370,1,179911.0
13,tires,74447,61909,395,0,12538.0
39,fuel_filter,63463,11884,117,0,51579.0
25,air_filter,65390,7212,171,0,58178.0
5,tires,66929,58439,1392,1,8490.0
3,brake_pads,135873,13708,956,1,122165.0
44,air_filter,110554,7863,319,1,102691.0
32,air_filter,80470,7487,1,0,72983.0
42,tires,39788,83082,1532,1,-43294.0
22,battery,151066,28359,395,0,122707.0
39,spark_plugs,118521,37230,114,0,81291.0
44,brake_pads,125562,12778,146,0,112784.0
17,air_filter,64931,7348,67,0,57583.0
41,spark_plugs,126900,23173,43,0,103727.0
38,fuel_filter,155590,9763,438,0,145827.0
45,oil,62062,3936,359,0,
24,air_filter,169988,5962,220,0,164026.0
36,oil,101683,5150,189,0,96533.0
17,spark_plugs,120477,21215,686,0,99262.0
46,brake_pads,150145,10893,142,0,139252.0
17,spark_plugs,110386,18228,724,1,92158.0
28,fuel_filter,83529,8677,343,0,74852.0
30,spark_plugs,110754,34074,387,1,76680.0
19,air_filter,172419,5531,122,0,166888.0
24,oil,131564,5787,133,1,
3,brake_pads,79808,16841,125,0,62967.0
44,battery,54557,33292,1602,1,21265.0
45,oil,67568,5669,122,1,61899.0
8,tires,77960,41370,247,0,36590.0
49,brake_pads,49840,34260,312,1,15580.0
17,air_filter,143125,6560,81,0,136565.0
18,fuel_filter,200189,24445,643,1,175744.0
39,tires,123392,68949,311,1,
28,oil,153234,814,89,0,152420.0
26,spark_plugs,164439,24474,415,0,139965.0
29,fuel_filter,94028,9089,208,0,84939.0
37,tires,23559,63871,909,1,-40312.0
48,spark_plugs,120458,17513,259,1,102945.0
44,air_filter,151212,8738,105,0,142474.0
31,fuel_filter,181467,6887,122,0,174580.0
1,spark_plugs,46556,27427,238,0,
29,tires,84219,43475,511,0,40744.0
36,battery,108930,28684,856,1,80246.0
24,brake_pads,131564,20679,117,1,
17,tires,105684,46552,930,0,59132.0
6,brake_pads,97873,13342,380,0,84531.0
18,tires,103105,40074,655,0,63031.0
34,spark_plugs,144150,18679,529,0,125471.0
39,fuel_filter,145086,5469,48,0,139617.0
4,spark_plugs,116352,24781,368,0,91571.0
37,oil,106465,2304,130,0,104161.0
43,fuel_filter,109846,10820,349,0,99026.0
16,spark_plugs,103986,31219,203,0,72767.0
2,brake_pads,128008,14128,211,0,113880.0
2,battery,173310,54153,375,0,119157.0
3,spark_plugs,57109,19211,554,0,37898.0
12,brake_pads,91521,6788,1,1,84733.0
46,tires,69541,24007,310,0,45534.0
46,battery,78231,0,382,0,78231.0
3,tires,153286,56785,362,0,96501.0
33,fuel_filter,134073,6021,144,0,128052.0
36,oil,82982,2277,21,0,80705.0
18,brake_pads,23565,15977,175,0,7588.0
6,air_filter,179088,8361,350,1,170727.0
21,brake_pads,165580,2590,673,0,162990.0
12,brake_pads,128537,8879,281,0,119658.0
15,battery,163519,44267,551,0,119252.0
46,tires,83391,15078,346,0,
34,brake_pads,93960,26251,331,1,67709.0
24,fuel_filter,155616,8026,411,0,147590.0
41,battery,184280,21782,486,0,162498.0
7,spark_plugs,64693,11298,304,0,53395.0
6,oil,105871,5123,67,0,100748.0
13,battery,120645,41367,472,0,79278.0
29,spark_plugs,88273,21624,1031,1,66649.0
17,tires,97591,54503,84,0,43088.0
30,fuel_filter,134022,9235,191,0,
30,oil,75931,992,202,0,74939.0
30,brake_pads,89714,6768,701,0,82946.0
9,tires,93190,25002,942,0,68188.0
14,air_filter,161488,6160,245,0,155328.0
33,spark_plugs,124808,17388,325,0,107420.0
1,brake_pads,17012,21459,376,1,-4447.0
50,spark_plugs,111734,27194,840,1,84540.0
24,oil,131564,767,396,0,
26,brake_pads,102535,14648,1,0,87887.0
46,battery,108084,9493,426,0,98591.0
11,oil,147403,9419,47,1,137984.0
2,fuel_filter,62654,8403,615,1,54251.0
50,air_filter,76640,9511,84,0,
20,battery,149617,26158,435,0,123459.0
44,tires,196901,47480,1224,0,149421.0
34,tires,105094,82169,1741,1,22925.0
10,oil,135952,1155,51,0,134797.0
31,spark_plugs,45372,11073,112,0,
10,tires,126246,47475,636,0,78771.0
49,oil,90824,5279,96,1,85545.0
36,air_filter,151007,4759,67,0,146248.0
29,fuel_filter,101301,12198,234,0,89103.0
21,air_filter,90965,5895,218,0,85070.0
7,tires,98917,38672,1266,0,60245.0
21,oil,186610,3038,106,0,183572.0
11,battery,115623,14102,1054,0,101521.0
15,oil,86464,2568,143,0,83896.0
48,battery,100994,43084,470,0,57910.0
27,air_filter,67849,7436,18,1,60413.0
12,spark_plugs,5000,31156,564,1,-26156.0
10,battery,160256,20016,731,1,140240.0
48,brake_pads,81596,11853,668,0,69743.0
31,tires,61044,24413,999,0,36631.0
15,fuel_filter,106069,7309,69,0,98760.0
37,fuel_filter,64242,11792,509,1,52450.0
2,fuel_filter,129592,7810,471,0,121782.0
2,battery,151287,22320,320,1,128967.0
2,fuel_filter,145001,25192,326,1,119809.0
4,brake_pads,105718,18287,244,0,87431.0
11,spark_plugs,151350,30168,282,0,121182.0
36,fuel_filter,119435,5292,277,0,114143.0
47,battery,134402,75304,655,1,59098.0
23,air_filter,77849,2746,210,0,75103.0
49,brake_pads,153850,28358,201,1,125492.0
5,fuel_filter,117359,5969,238,0,111390.0
37,brake_pads,101847,16300,399,0,85547.0
28,air_filter,119598,542,146,0,119056.0
5,brake_pads,116252,6734,324,0,109518.0
1,battery,144738,13796,1144,0,130942.0
30,air_filter,99853,10520,267,1,
10,spark_plugs,14601,26370,469,0,-11769.0
48,spark_plugs,70552,20025,457,0,50527.0
21,air_filter,112858,6346,154,0,106512.0
30,oil,113350,2265,90,0,111085.0
10,air_filter,137133,7248,270,1,129885.0
2,battery,85450,10966,586,0,74484.0
17,air_filter,124194,7211,115,0,116983.0
29,air_filter,86210,3376,279,0,82834.0
18,air_filter,141190,6700,373,1,134490.0
46,spark_plugs,112687,23317,479,0,89370.0
36,oil,193887,3943,50,0,189944.0
30,brake_pads,47931,13580,297,0,34351.0
20,brake_pads,119973,12572,688,1,107401.0
10,fuel_filter,106767,24965,465,1,81802.0
7,air_filter,161540,3601,262,0,157939.0
50,spark_plugs,189310,2286,535,1,187024.0
46,spark_plugs,111877,12799,501,0,99078.0
22,oil,79300,4763,9,0,74537.0
42,tires,154270,74116,437,1,80154.0
42,battery,83019,84522,308,1,-1503.0
8,brake_pads,117458,13008,266,1,104450.0
32,tires,70108,46244,923,0,23864.0
6,tires,97790,69127,590,1,28663.0
41,oil,112452,4953,38,0,107499.0
41,brake_pads,86867,11475,641,0,75392.0
2,air_filter,64189,4870,157,0,59319.0
18,battery,96250,36536,625,0,59714.0
21,brake_pads,75406,31853,485,1,43553.0
32,battery,158775,8795,857,0,149980.0
14,brake_pads,57308,43231,196,1,14077.0
7,tires,58237,56116,306,1,
18,fuel_filter,115708,13724,835,1,101984.0
19,air_filter,143739,2247,78,0,141492.0
17,fuel_filter,108729,16382,139,0,92347.0
7,fuel_filter,140544,11728,44,0,128816.0
19,brake_pads,5663,10833,177,0,-5170.0
6,battery,165501,27065,613,0,138436.0
15,air_filter,95106,9928,153,0,
11,tires,128549,37645,445,0,90904.0
8,spark_plugs,134415,27957,195,1,106458.0
19,tires,103028,46111,2201,1,56917.0
28,spark_plugs,86528,26523,586,1,
31,battery,87301,40135,213,0,47166.0
33,brake_pads,73453,10294,369,0,
34,spark_plugs,79665,12492,466,0,67173.0
7,fuel_filter,187300,14137,217,0,173163.0
26,brake_pads,182640,5470,332,0,177170.0
29,battery,167059,25091,1,0,141968.0
17,fuel_filter,133800,18275,228,0,
43,fuel_filter,93148,22910,304,1,70238.0
11,oil,64221,2372,127,0,61849.0
42,battery,60403,25290,556,0,35113.0
16,battery,37840,22854,879,0,14986.0
19,air_filter,136111,5185,77,0,130926.0
50,brake_pads,80706,7358,1,0,73348.0
9,air_filter,117075,1960,81,0,115115.0
35,tires,86335,147866,842,0,-61531.0
42,spark_plugs,100083,42197,388,1,57886.0
39,battery,123392,56978,21,1,
34,brake_pads,95355,9483,325,0,85872.0
10,brake_pads,74732,8414,280,0,66318.0
18,brake_pads,161047,10336,316,0,150711.0
15,spark_plugs,65122,33671,1094,1,31451.0
36,oil,95275,4279,133,1,90996.0
39,brake_pads,137911,5780,424,0,132131.0
30,battery,184814,83209,1057,1,101605.0
46,battery,89510,52580,303,1,36930.0
37,spark_plugs,120427,35861,802,1,84566.0
30,brake_pads,134098,6485,500,0,127613.0
2,spark_plugs,114413,19209,70,0,95204.0
48,fuel_filter,118959,13913,470,1,105046.0
49,spark_plugs,85065,31195,1,1,53870.0
21,brake_pads,130776,23405,526,1,107371.0
19,timing_chain,150739,100252,1194,1,
4,fuel_filter,30534,11695,274,0,18839.0
18,air_filter,133682,3108,484,1,130574.0
15,spark_plugs,76767,16873,549,1,59894.0
10,tires,42437,64293,1105,1,-21856.0
12,oil,171743,4738,11,0,167005.0
6,tires,110321,58112,575,0,52209.0
22,oil,123724,4724,156,1,119000.0
39,fuel_filter,145956,21189,290,0,124767.0
47,air_filter,137721,8174,318,1,129547.0
10,oil,38594,3989,188,1,34605.0
9,air_filter,99054,6688,107,0,92366.0
37,air_filter,69587,10955,76,1,
26,tires,33040,56454,968,0,-23414.0
35,air_filter,94773,5873,23,0,88900.0
35,oil,131191,5577,55,1,125614.0
50,fuel_filter,133856,2236,335,0,131620.0
15,battery,95106,36906,182,0,
12,brake_pads,107905,20456,779,1,87449.0
1,tires,161244,77358,920,1,83886.0
42,air_filter,159485,8296,190,1,151189.0
29,spark_plugs,80442,37692,627,1,42750.0
40,oil,116211,1787,1,0,114424.0
1,tires,90442,26683,1318,0,63759.0
